Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1892-04,-0.64243114,-0.90035963,-0.38450268
1892-05,-0.5029033,-0.71335304,-0.2924535
1892-06,-0.31022456,-0.50806713,-0.112382
1892-07,-0.5307117,-0.7335021,-0.3279214
1892-08,-0.49370152,-0.6716542,-0.3157488
1892-09,-0.3515445,-0.53374344,-0.16934551
1892-10,-0.3678628,-0.5541452,-0.18158038
1892-11,-0.9401143,-1.158553,-0.7216756
1892-12,-1.014204,-1.2757576,-0.75265056
1893-01,-1.5562713,-1.8170856,-1.295457
1893-02,-1.2315031,-1.4891063,-0.97389996
1893-03,-0.5531515,-0.8468321,-0.25947094
1893-04,-0.46585888,-0.68947965,-0.2422381
1893-05,-0.622161,-0.8302364,-0.4140855
1893-06,-0.2871985,-0.47007388,-0.10432316
1893-07,-0.119063616,-0.30995354,0.0718263
1893-08,-0.23537222,-0.42510232,-0.04564211
1893-09,-0.32216027,-0.5066887,-0.13763179
1893-10,-0.24784167,-0.431178,-0.06450533
1893-11,-0.42540827,-0.6656534,-0.18516311
1893-12,-0.6146928,-0.9027598,-0.3266258
1894-01,-0.8492126,-1.0999916,-0.5984335
1894-02,-0.43753546,-0.7061899,-0.16888106
1894-03,-0.48150444,-0.78288764,-0.18012123
1894-04,-0.46545583,-0.6979041,-0.2330076
1894-05,-0.36581805,-0.5645004,-0.16713575
1894-06,-0.52227247,-0.7048743,-0.33967066
1894-07,-0.20223442,-0.41283482,0.008365977
1894-08,-0.22620651,-0.4165197,-0.035893336
1894-09,-0.30119658,-0.4826571,-0.11973604
1894-10,-0.3066777,-0.49573192,-0.11762346
1894-11,-0.5488709,-0.76914674,-0.3285951
1894-12,-0.6041762,-0.8763593,-0.3319932
1895-01,-0.8798431,-1.135011,-0.6246753
1895-02,-0.8076843,-1.0820545,-0.53331417
1895-03,-0.7436899,-1.0658865,-0.42149332
1895-04,-0.35196024,-0.61832196,-0.08559856
1895-05,-0.40813455,-0.6005856,-0.21568348
1895-06,-0.44745427,-0.6544854,-0.24042314
1895-07,-0.24861944,-0.44190624,-0.055332642
1895-08,-0.40231666,-0.5759503,-0.22868304
1895-09,-0.1867561,-0.3780758,0.004563605
1895-10,-0.18964405,-0.3601503,-0.01913779
1895-11,-0.31100214,-0.5072299,-0.11477432
1895-12,-0.36434433,-0.61731,-0.111378685
1896-01,-0.3861514,-0.63923705,-0.13306576
1896-02,-0.37724712,-0.6474474,-0.1070468
1896-03,-0.8393337,-1.1381494,-0.54051805
1896-04,-0.7491095,-0.97030246,-0.5279166
1896-05,-0.30996716,-0.5121323,-0.10780204
1896-06,-0.05500548,-0.23455322,0.12454226
1896-07,-0.11144068,-0.2806964,0.05781503
1896-08,-0.11994889,-0.29004,0.050142206
1896-09,-0.004388452,-0.17158331,0.16280639
1896-10,0.019859146,-0.1425172,0.18223548
1896-11,-0.48643714,-0.69920295,-0.27367136
1896-12,-0.10211396,-0.36384916,0.15962122
1897-01,-0.4459086,-0.72174245,-0.17007478
1897-02,-0.52639014,-0.8097794,-0.24300085
1897-03,-0.68776107,-0.97661525,-0.39890695
1897-04,-0.11920842,-0.3315189,0.09310206
1897-05,0.012422002,-0.17022254,0.19506654
1897-06,-0.09163687,-0.2632949,0.08002119
1897-07,-0.0016414104,-0.19542333,0.1921405
1897-08,-0.07226654,-0.24676836,0.10223528
1897-09,-0.045306627,-0.21358849,0.12297523
1897-10,-0.10350382,-0.2854315,0.078423865
1897-11,-0.4290413,-0.6189777,-0.23910487
1897-12,-0.5084823,-0.7256571,-0.29130754
1898-01,-0.06769952,-0.33878303,0.20338397
1898-02,-0.63600945,-0.8543246,-0.41769433
1898-03,-1.1141034,-1.3132093,-0.9149976
1898-04,-0.5475413,-0.74905795,-0.34602475
1898-05,-0.448151,-0.6156516,-0.28065038
1898-06,-0.22796665,-0.38630366,-0.06962964
1898-07,-0.20945679,-0.37437415,-0.04453943
1898-08,-0.27591485,-0.4413513,-0.11047837
1898-09,-0.27334177,-0.44217342,-0.104510136
1898-10,-0.4306339,-0.6032095,-0.25805828
1898-11,-0.5328811,-0.7253645,-0.3403977
1898-12,-0.40166444,-0.61240077,-0.1909281
1899-01,-0.29512647,-0.51001024,-0.08024267
1899-02,-0.72306037,-0.92963904,-0.51648164
1899-03,-0.84202415,-1.0511804,-0.63286793
1899-04,-0.40286276,-0.58648795,-0.21923758
1899-05,-0.3267358,-0.49924368,-0.15422793
1899-06,-0.50643593,-0.6696502,-0.34322163
1899-07,-0.24867797,-0.4267522,-0.070603736
1899-08,-0.1255624,-0.29031864,0.03919383
1899-09,-0.06292363,-0.21647395,0.09062668
1899-10,-0.041023515,-0.21012469,0.12807764
1899-11,0.15044144,-0.039869733,0.34075263
1899-12,-0.5725506,-0.7925532,-0.35254797
1900-01,-0.73430234,-0.9401714,-0.5284332
1900-02,-0.34892833,-0.54955333,-0.14830336
1900-03,-0.09662934,-0.31525683,0.12199815
1900-04,-0.20746636,-0.3941369,-0.020795824
1900-05,-0.19831046,-0.3665909,-0.030030044
1900-06,-0.10243576,-0.26035842,0.055486914
1900-07,-0.15494375,-0.31157663,0.0016891381
1900-08,-0.13693541,-0.2929245,0.019053651
1900-09,-0.10139063,-0.26023063,0.057449367
1900-10,0.13408071,-0.034994982,0.3031564
1900-11,-0.2925845,-0.47071144,-0.11445757
1900-12,-0.13492672,-0.34470242,0.07484897
1901-01,-0.3042925,-0.5078515,-0.100733474
1901-02,-0.1836051,-0.38374436,0.01653417
1901-03,0.004872711,-0.18946391,0.19920933
1901-04,-0.0049375044,-0.18662836,0.17675334
1901-05,-0.25091678,-0.42048663,-0.08134694
1901-06,-0.105092466,-0.275227,0.06504207
1901-07,-0.1353996,-0.30867156,0.03787239
1901-08,-0.095128186,-0.26390985,0.07365346
1901-09,-0.27667084,-0.44130597,-0.11203574
1901-10,-0.33490625,-0.51130944,-0.15850306
1901-11,-0.36808488,-0.55483973,-0.18133001
1901-12,-0.52508813,-0.7214283,-0.32874796
1902-01,-0.43259823,-0.6319693,-0.23322721
1902-02,-0.12989393,-0.3175217,0.05773383
1902-03,-0.58027,-0.7693035,-0.39123645
1902-04,-0.5339831,-0.7106893,-0.35727695
1902-05,-0.5033838,-0.67819446,-0.32857314
1902-06,-0.47142577,-0.6430987,-0.29975283
1902-07,-0.37859228,-0.5449152,-0.21226938
1902-08,-0.2980087,-0.4632038,-0.13281362
1902-09,-0.3728565,-0.53991747,-0.20579548
1902-10,-0.43806994,-0.6146805,-0.26145932
1902-11,-0.6896879,-0.87117434,-0.5082015
1902-12,-0.69018584,-0.8843786,-0.49599308
1903-01,-0.36895388,-0.5669366,-0.17097118
1903-02,-0.07933483,-0.26237553,0.10370587
1903-03,-0.4132855,-0.5955609,-0.23101008
1903-04,-0.56181455,-0.7333633,-0.39026576
1903-05,-0.51621103,-0.67762643,-0.35479558
1903-06,-0.5440294,-0.6945696,-0.3934893
1903-07,-0.47425002,-0.626348,-0.32215202
1903-08,-0.5870838,-0.7484232,-0.4257444
1903-09,-0.53406626,-0.69265795,-0.37547454
1903-10,-0.5955117,-0.74990433,-0.44111902
1903-11,-0.63628054,-0.80794877,-0.46461233
1903-12,-0.75067073,-0.94467854,-0.556663
1904-01,-0.91600144,-1.1091732,-0.7228297
1904-02,-0.8534349,-1.0479156,-0.65895414
1904-03,-0.73048705,-0.923447,-0.537527
1904-04,-0.6603351,-0.8367555,-0.48391473
1904-05,-0.54975367,-0.709538,-0.38996938
1904-06,-0.48994124,-0.65112,-0.32876247
1904-07,-0.55007726,-0.7115988,-0.3885558
1904-08,-0.4240196,-0.5876211,-0.26041815
1904-09,-0.6246218,-0.7876457,-0.46159786
1904-10,-0.44195327,-0.6082743,-0.2756323
1904-11,-0.2470072,-0.4351975,-0.058816914
1904-12,-0.4526103,-0.6825083,-0.22271235
1905-01,-0.48448855,-0.6783865,-0.29059058
1905-02,-0.9236386,-1.1153963,-0.73188084
1905-03,-0.60753894,-0.7812813,-0.43379658
1905-04,-0.62900454,-0.7896849,-0.46832418
1905-05,-0.44619566,-0.60005987,-0.29233146
1905-06,-0.33892396,-0.48625582,-0.19159211
1905-07,-0.2586981,-0.4063227,-0.11107352
1905-08,-0.2758239,-0.42378065,-0.12786713
1905-09,-0.2508607,-0.4035527,-0.09816867
1905-10,-0.28452718,-0.4395665,-0.12948787
1905-11,-0.068799235,-0.24779494,0.110196464
1905-12,-0.2722667,-0.48476112,-0.059772283
1906-01,-0.41944307,-0.6270666,-0.2118195
1906-02,-0.61114526,-0.80901706,-0.41327345
1906-03,-0.28424022,-0.48430502,-0.0841754
1906-04,-0.012164957,-0.19930401,0.1749741
1906-05,-0.32370687,-0.49587288,-0.15154085
1906-06,-0.05779773,-0.22216474,0.10656927
1906-07,-0.31084433,-0.47717294,-0.14451571
1906-08,-0.115285814,-0.27001294,0.0394413
1906-09,-0.18864474,-0.35228032,-0.025009168
1906-10,-0.1481294,-0.32135287,0.025094077
1906-11,-0.5091703,-0.6954387,-0.32290193
1906-12,-0.14354075,-0.35088128,0.063799776
1907-01,-0.6721992,-0.8541198,-0.49027854
1907-02,-0.7670042,-0.9458404,-0.58816797
1907-03,-0.5576442,-0.7338139,-0.38147447
1907-04,-0.538908,-0.69914585,-0.37867016
1907-05,-0.73459274,-0.88624203,-0.58294344
1907-06,-0.58298635,-0.72516227,-0.44081047
1907-07,-0.40461612,-0.559545,-0.24968728
1907-08,-0.46132624,-0.6108755,-0.311777
1907-09,-0.3677273,-0.5103688,-0.22508578
1907-10,-0.17495799,-0.32667157,-0.023244414
1907-11,-0.590631,-0.76868045,-0.41258153
1907-12,-0.5876576,-0.82518494,-0.35013017
1908-01,-0.47847405,-0.67353624,-0.2834119
1908-02,-0.40765816,-0.5956871,-0.2196292
1908-03,-0.89683276,-1.0791852,-0.7144803
1908-04,-0.5686102,-0.7423738,-0.39484662
1908-05,-0.3736216,-0.54143,-0.20581323
1908-06,-0.28017613,-0.4433016,-0.11705067
1908-07,-0.31864238,-0.4670418,-0.17024294
1908-08,-0.40407678,-0.55972,-0.24843355
1908-09,-0.2518424,-0.40710127,-0.09658355
1908-10,-0.40369207,-0.5528771,-0.25450704
1908-11,-0.69319916,-0.8592441,-0.52715415
1908-12,-0.6570946,-0.85261744,-0.46157178
1909-01,-0.89100915,-1.0576262,-0.724392
1909-02,-0.5007066,-0.6770145,-0.32439867
1909-03,-0.7526684,-0.9212993,-0.5840374
1909-04,-0.6725836,-0.82772076,-0.51744634
1909-05,-0.5537042,-0.7124341,-0.3949743
1909-06,-0.44361806,-0.5926084,-0.29462773
1909-07,-0.4087914,-0.55196005,-0.26562274
1909-08,-0.29471737,-0.44224763,-0.14718711
1909-09,-0.3217267,-0.46461418,-0.17883925
1909-10,-0.36914983,-0.51311547,-0.22518416
1909-11,-0.18915938,-0.35196027,-0.026358495
1909-12,-0.52685136,-0.70336276,-0.35033992
1910-01,-0.3770475,-0.55750895,-0.19658609
1910-02,-0.4613577,-0.64518505,-0.27753034
1910-03,-0.6138904,-0.79761475,-0.43016613
1910-04,-0.5306561,-0.6993855,-0.3619267
1910-05,-0.46582326,-0.62989414,-0.3017524
1910-06,-0.5560167,-0.707536,-0.4044973
1910-07,-0.38041604,-0.5335673,-0.22726476
1910-08,-0.33349878,-0.48501512,-0.18198241
1910-09,-0.36344504,-0.5239701,-0.20291996
1910-10,-0.34769887,-0.49484736,-0.20055039
1910-11,-0.6439897,-0.8031443,-0.48483503
1910-12,-0.8231344,-1.0028692,-0.6433996
1911-01,-0.7242127,-0.88092595,-0.5674994
1911-02,-0.70028394,-0.8678199,-0.532748
1911-03,-0.748044,-0.90823984,-0.5878482
1911-04,-0.5179154,-0.6712058,-0.36462498
1911-05,-0.50813353,-0.6601769,-0.35609022
1911-06,-0.34261945,-0.49891934,-0.18631957
1911-07,-0.34798717,-0.49765533,-0.19831899
1911-08,-0.3864432,-0.53736955,-0.23551686
1911-09,-0.31796294,-0.47700277,-0.1589231
1911-10,-0.19863035,-0.3415476,-0.055713084
1911-11,-0.26921624,-0.43673342,-0.10169903
1911-12,-0.37629953,-0.55517703,-0.19742203
1912-01,-0.43979308,-0.6035947,-0.27599144
1912-02,-0.27676418,-0.43421277,-0.11931559
1912-03,-0.7919871,-0.9581372,-0.62583697
1912-04,-0.33548695,-0.49742374,-0.17355013
1912-05,-0.27055806,-0.4152566,-0.1258595
1912-06,-0.11894968,-0.27335235,0.035452977
1912-07,-0.52021694,-0.6622543,-0.37817967
1912-08,-0.66109616,-0.8012422,-0.52095014
1912-09,-0.7647993,-0.91185015,-0.61774844
1912-10,-0.84506965,-0.9897506,-0.70038867
1912-11,-0.60488194,-0.7629033,-0.4468606
1912-12,-0.7337713,-0.905354,-0.5621886
1913-01,-0.6399753,-0.80534315,-0.4746075
1913-02,-0.758644,-0.9224539,-0.59483415
1913-03,-0.7009673,-0.85721636,-0.5447182
1913-04,-0.57504386,-0.7246264,-0.42546126
1913-05,-0.620256,-0.76949793,-0.47101408
1913-06,-0.5791032,-0.73371154,-0.4244949
1913-07,-0.54541653,-0.69712776,-0.3937053
1913-08,-0.36683443,-0.51450866,-0.2191602
1913-09,-0.39800885,-0.5382078,-0.25780985
1913-10,-0.43806994,-0.58567345,-0.2904664
1913-11,-0.3053469,-0.46172464,-0.14896917
1913-12,-0.008632816,-0.18060303,0.1633374
1914-01,0.11008874,-0.05462372,0.27480122
1914-02,-0.24722534,-0.4064548,-0.087995894
1914-03,-0.5356197,-0.69258857,-0.3786508
1914-04,-0.4934791,-0.63939035,-0.34756786
1914-05,-0.27627283,-0.42265624,-0.12988943
1914-06,-0.2763912,-0.4223528,-0.13042966
1914-07,-0.3071663,-0.45663896,-0.15769368
1914-08,-0.24420609,-0.38642126,-0.10199092
1914-09,-0.27795318,-0.42176193,-0.13414443
1914-10,-0.08796897,-0.22875303,0.05281509
1914-11,-0.33898005,-0.5010067,-0.17695336
1914-12,-0.2540065,-0.4261478,-0.081865236
1915-01,-0.30727035,-0.46355233,-0.15098836
1915-02,-0.24222302,-0.40046984,-0.083976224
1915-03,-0.31809545,-0.48271337,-0.15347749
1915-04,-0.037053667,-0.18698591,0.112878576
1915-05,-0.07826317,-0.22009763,0.06357128
1915-06,-0.094031766,-0.23720859,0.04914506
1915-07,-0.14179233,-0.2807787,-0.0028059543
1915-08,-0.013659623,-0.15491223,0.12759298
1915-09,-0.13015147,-0.27434304,0.014040114
1915-10,-0.34701893,-0.4990317,-0.19500612
1915-11,-0.07613772,-0.23765206,0.08537662
1915-12,-0.32059973,-0.4705024,-0.17069708
1916-01,-0.31224802,-0.4745202,-0.14997587
1916-02,-0.30398837,-0.46452382,-0.14345291
1916-03,-0.5823573,-0.742834,-0.42188066
1916-04,-0.40547162,-0.5675426,-0.2434006
1916-05,-0.38926739,-0.54543823,-0.23309657
1916-06,-0.45315877,-0.5999316,-0.30638596
1916-07,-0.2217005,-0.3700316,-0.073369406
1916-08,-0.29755157,-0.44702968,-0.14807348
1916-09,-0.3984298,-0.54589736,-0.2509623
1916-10,-0.38130566,-0.5300148,-0.2325965
1916-11,-0.5046044,-0.66923064,-0.33997816
1916-12,-1.0717373,-1.2341517,-0.90932286
1917-01,-0.6634318,-0.8212114,-0.5056522
1917-02,-0.779132,-0.9396591,-0.6186049
1917-03,-0.86776924,-1.0227765,-0.712762
1917-04,-0.556114,-0.7155537,-0.39667442
1917-05,-0.7142609,-0.8599979,-0.5685238
1917-06,-0.48835853,-0.64133155,-0.33538553
1917-07,-0.25786287,-0.41693035,-0.098795384
1917-08,-0.2675892,-0.41638,-0.11879846
1917-09,-0.281463,-0.43460506,-0.12832095
1917-10,-0.6719865,-0.8176018,-0.5263712
1917-11,-0.40417498,-0.5698892,-0.23846076
1917-12,-1.0621428,-1.2453345,-0.87895125
1918-01,-0.5879851,-0.75086963,-0.42510065
1918-02,-0.64447147,-0.8071109,-0.48183206
1918-03,-0.54970425,-0.7076471,-0.39176136
1918-04,-0.6462629,-0.80327535,-0.4892504
1918-05,-0.60898423,-0.7600639,-0.45790452
1918-06,-0.52874696,-0.67961776,-0.37787622
1918-07,-0.3561029,-0.49576494,-0.21644087
1918-08,-0.350424,-0.48630106,-0.21454693
1918-09,-0.22693962,-0.37331727,-0.08056196
1918-10,-0.118108906,-0.2624943,0.026276495
1918-11,-0.36293024,-0.5181361,-0.20772438
1918-12,-0.65173995,-0.8323956,-0.47108433
1919-01,-0.38216218,-0.55485827,-0.20946614
1919-02,-0.41345322,-0.58361244,-0.24329405
1919-03,-0.6424187,-0.811403,-0.47343442
1919-04,-0.27184728,-0.43475845,-0.1089361
1919-05,-0.4303932,-0.58269006,-0.27809632
1919-06,-0.40892488,-0.55698496,-0.26086476
1919-07,-0.26654476,-0.4294043,-0.10368523
1919-08,-0.1435235,-0.29978094,0.012733935
1919-09,-0.18649326,-0.3426073,-0.030379226
1919-10,-0.1293784,-0.28514844,0.026391651
1919-11,-0.5698108,-0.7331915,-0.4064301
1919-12,-0.6224153,-0.8058722,-0.43895847
1920-01,-0.19426198,-0.3756144,-0.012909567
1920-02,-0.47312734,-0.64933693,-0.29691774
1920-03,-0.17688377,-0.35156482,-0.002202713
1920-04,-0.32169032,-0.48341212,-0.1599685
1920-05,-0.25485164,-0.40753588,-0.10216741
1920-06,-0.23762949,-0.39020303,-0.085055955
1920-07,-0.2024098,-0.35453597,-0.05028365
1920-08,-0.18877068,-0.3387657,-0.038775653
1920-09,-0.28215855,-0.44194162,-0.12237547
1920-10,-0.2737088,-0.43155396,-0.115863614
1920-11,-0.4738676,-0.6519814,-0.29575375
1920-12,-0.6304471,-0.80815816,-0.4527361
1921-01,-0.06392149,-0.23062725,0.10278428
1921-02,-0.17714113,-0.34212738,-0.012154891
1921-03,-0.3484278,-0.5042939,-0.19256169
1921-04,-0.13949387,-0.30086708,0.021879349
1921-05,-0.2741803,-0.4349141,-0.1134465
1921-06,-0.09738916,-0.2572913,0.06251297
1921-07,0.002697617,-0.1508091,0.15620433
1921-08,-0.20236273,-0.3489942,-0.055731278
1921-09,-0.14740375,-0.30584016,0.011032649
1921-10,-0.078703925,-0.23553771,0.07812985
1921-11,-0.20027107,-0.35370213,-0.046840023
1921-12,-0.23253351,-0.39565188,-0.06941516
1922-01,-0.43942034,-0.6112588,-0.26758185
1922-02,-0.5630107,-0.72588956,-0.4001319
1922-03,-0.2947253,-0.45590317,-0.1335474
1922-04,-0.24807368,-0.40460846,-0.091538906
1922-05,-0.30781627,-0.4585189,-0.15711367
1922-06,-0.19812185,-0.3429798,-0.053263918
1922-07,-0.21186717,-0.3617359,-0.06199842
1922-08,-0.336051,-0.47488204,-0.19721994
1922-09,-0.3598316,-0.5045537,-0.21510954
1922-10,-0.28303888,-0.43051526,-0.13556254
1922-11,-0.18002033,-0.34012294,-0.019917736
1922-12,-0.20893125,-0.37237737,-0.045485146
1923-01,-0.32598123,-0.48600394,-0.16595855
1923-02,-0.5880987,-0.7394801,-0.43671736
1923-03,-0.55519146,-0.7015536,-0.40882933
1923-04,-0.59360355,-0.73850423,-0.44870287
1923-05,-0.3780664,-0.5192114,-0.23692134
1923-06,-0.21515153,-0.35111102,-0.07919204
1923-07,-0.28292054,-0.4264891,-0.13935198
1923-08,-0.2043232,-0.3440123,-0.06463412
1923-09,-0.17028816,-0.30709016,-0.03348615
1923-10,0.08472083,-0.05595217,0.22539382
1923-11,0.15825856,0.0050735134,0.3114436
1923-12,0.0069002234,-0.15365358,0.16745403
1924-01,-0.36421558,-0.52514696,-0.20328419
1924-02,-0.22926523,-0.3842352,-0.07429525
1924-03,-0.028360667,-0.17904994,0.1223286
1924-04,-0.313323,-0.4592549,-0.16739109
1924-05,-0.12413243,-0.2645455,0.016280644
1924-06,-0.18583615,-0.32858768,-0.04308463
1924-07,-0.18018357,-0.3261791,-0.034188055
1924-08,-0.16073376,-0.29920503,-0.022262497
1924-09,-0.1738457,-0.31232184,-0.03536955
1924-10,-0.18749855,-0.32688951,-0.04810761
1924-11,0.026897496,-0.12957756,0.18337256
1924-12,-0.39179623,-0.5571566,-0.22643586
1925-01,-0.39695376,-0.5536969,-0.24021065
1925-02,-0.4917254,-0.6489517,-0.33449906
1925-03,-0.32308963,-0.47588748,-0.17029178
1925-04,-0.20437148,-0.3488054,-0.059937544
1925-05,-0.25124696,-0.39704448,-0.10544944
1925-06,-0.2635694,-0.40534133,-0.121797495
1925-07,-0.2106433,-0.35820967,-0.06307696
1925-08,-0.106227905,-0.24579996,0.03334416
1925-09,0.015399805,-0.12517664,0.15597625
1925-10,-0.08531452,-0.23254567,0.06191663
1925-11,0.09372037,-0.053063534,0.24050428
1925-12,0.20131834,0.051219177,0.3514175
1926-01,0.3894738,0.22416985,0.5547777
1926-02,0.116744086,-0.031315304,0.26480347
1926-03,0.13096148,-0.011925611,0.27384856
1926-04,-0.1655974,-0.3161874,-0.01500737
1926-05,-0.20570293,-0.35072803,-0.060677838
1926-06,-0.13484584,-0.27971628,0.0100246025
1926-07,-0.09369968,-0.24353218,0.056132838
1926-08,0.020893207,-0.122549534,0.16433595
1926-09,0.032610156,-0.110684276,0.17590459
1926-10,0.10830125,-0.03742741,0.25402993
1926-11,0.06259415,-0.09889767,0.22408599
1926-12,-0.28511003,-0.43874672,-0.13147332
1927-01,-0.31331807,-0.4622323,-0.16440387
1927-02,-0.10962871,-0.24245648,0.023199074
1927-03,-0.44727737,-0.58718586,-0.3073689
1927-04,-0.26760682,-0.4026163,-0.13259737
1927-05,-0.087041914,-0.21802342,0.043939598
1927-06,-0.10677094,-0.23762028,0.0240784
1927-07,-0.05221735,-0.18596807,0.081533365
1927-08,-0.03402716,-0.16150576,0.09345143
1927-09,0.07768797,-0.04822162,0.20359758
1927-10,0.27367684,0.13700944,0.4103442
1927-11,0.118036345,-0.019918643,0.25599134
1927-12,-0.33369222,-0.4863953,-0.18098916
1928-01,0.17268373,0.012019027,0.33334845
1928-02,0.040005907,-0.1166279,0.19663972
1928-03,-0.27107957,-0.42098927,-0.12116986
1928-04,-0.21732086,-0.3662358,-0.068405904
1928-05,-0.15386459,-0.30012494,-0.007604241
1928-06,-0.24067377,-0.38179216,-0.09955538
1928-07,-0.08130364,-0.22533533,0.06272804
1928-08,-0.0996819,-0.24319291,0.043829124
1928-09,-0.073538974,-0.21559814,0.06852018
1928-10,-0.02920633,-0.17437987,0.115967214
1928-11,-0.04014163,-0.18795823,0.107674964
1928-12,-0.054842763,-0.21047638,0.10079086
1929-01,-0.5307706,-0.68158734,-0.37995392
1929-02,-0.7087213,-0.8579907,-0.5594519
1929-03,-0.37085444,-0.5165997,-0.22510916
1929-04,-0.3363319,-0.4838443,-0.18881948
1929-05,-0.3173718,-0.45530707,-0.17943653
1929-06,-0.36276853,-0.502217,-0.22332008
1929-07,-0.34657067,-0.48867226,-0.20446908
1929-08,-0.08505958,-0.22396578,0.053846624
1929-09,-0.14628164,-0.28122422,-0.011339049
1929-10,-0.035945673,-0.17491929,0.10302795
1929-11,-0.114883706,-0.2617329,0.0319655
1929-12,-0.68356204,-0.8339132,-0.53321093
1930-01,-0.1964553,-0.3098931,-0.08301749
1930-02,-0.25647807,-0.36990497,-0.14305113
1930-03,-0.061793726,-0.16344626,0.039858814
1930-04,-0.15929933,-0.2583028,-0.06029585
1930-05,-0.2003156,-0.2960646,-0.10456661
1930-06,-0.1328554,-0.22485831,-0.04085248
1930-07,0.017515672,-0.07834051,0.11337185
1930-08,0.10969681,0.017548092,0.20184554
1930-09,0.056751642,-0.034773517,0.1482768
1930-10,0.07059294,-0.032867283,0.17405316
1930-11,0.32419646,0.21525684,0.43313608
1930-12,0.0682972,-0.04263968,0.17923407
1931-01,-0.05831195,-0.1753757,0.058751795
1931-02,-0.35695213,-0.4593377,-0.25456655
1931-03,-0.04629393,-0.14723064,0.054642774
1931-04,-0.12262683,-0.21930376,-0.025949903
1931-05,-0.099138476,-0.18883254,-0.009444412
1931-06,0.17753555,0.08943297,0.26563814
1931-07,0.14672643,0.05337395,0.2400789
1931-08,0.17012236,0.07645726,0.26378745
1931-09,0.19920143,0.10768596,0.2907169
1931-10,0.31553203,0.21183813,0.41922596
1931-11,0.12258605,0.008108556,0.23706354
1931-12,0.10197306,-0.012831527,0.21677765
1932-01,0.31846324,0.20662436,0.4303021
1932-02,-0.18924165,-0.30034667,-0.078136615
1932-03,-0.2402145,-0.35355005,-0.12687893
1932-04,0.11558393,0.017070439,0.21409743
1932-05,-0.07817524,-0.17352419,0.017173706
1932-06,-0.09182305,-0.18146303,-0.002183064
1932-07,-0.050708167,-0.1496796,0.048263263
1932-08,-0.030545013,-0.12581132,0.0647213
1932-09,0.16448085,0.073937595,0.2550241
1932-10,0.12658376,0.026663322,0.22650419
1932-11,-0.29791364,-0.41617683,-0.17965049
1932-12,-0.19569236,-0.31033286,-0.081051834
1933-01,-0.2919296,-0.40235707,-0.1815021
1933-02,-0.34089893,-0.4609708,-0.22082709
1933-03,-0.39787996,-0.4994218,-0.2963381
1933-04,-0.18426895,-0.27961963,-0.08891828
1933-05,-0.246329,-0.33691454,-0.15574344
1933-06,-0.33210903,-0.42436284,-0.23985524
1933-07,-0.1164173,-0.20522732,-0.027607292
1933-08,-0.047221884,-0.13417618,0.039732408
1933-09,-0.2648321,-0.34622315,-0.18344107
1933-10,-0.16638178,-0.2621074,-0.07065616
1933-11,-0.30088398,-0.4031074,-0.19866055
1933-12,-0.49146402,-0.60200816,-0.3809199
1934-01,-0.249119,-0.35476896,-0.14346904
1934-02,0.25397363,0.15720163,0.35074565
1934-03,-0.4556739,-0.5490592,-0.3622886
1934-04,-0.3549096,-0.44665968,-0.2631595
1934-05,-0.025263734,-0.10981705,0.059289586
